Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-03-12 08:00:00,Belgium,Belgium,BE,118.75,162.37,77.23,43.04,entsoe.eu,false,
2023-03-12 09:00:00,Belgium,Belgium,BE,101.33,143.29,78.93,44.43,entsoe.eu,false,
2023-03-12 10:00:00,Belgium,Belgium,BE,92.91,133.91,80.64,46.42,entsoe.eu,false,
2023-03-12 11:00:00,Belgium,Belgium,BE,91.97,131.85,81.0,46.59,entsoe.eu,false,
2023-03-12 12:00:00,Belgium,Belgium,BE,100.96,142.05,79.51,45.62,entsoe.eu,false,
2023-03-12 13:00:00,Belgium,Belgium,BE,104.4,146.03,79.02,47.33,entsoe.eu,false,
2023-03-12 14:00:00,Belgium,Belgium,BE,108.82,150.58,78.16,45.59,entsoe.eu,false,
2023-03-12 15:00:00,Belgium,Belgium,BE,112.88,155.0,77.19,42.89,entsoe.eu,false,
2023-03-12 16:00:00,Belgium,Belgium,BE,109.67,151.22,77.26,40.13,entsoe.eu,false,
2023-03-12 17:00:00,Belgium,Belgium,BE,120.46,159.12,79.35,45.23,entsoe.eu,false,
2023-03-12 18:00:00,Belgium,Belgium,BE,121.69,162.14,77.54,44.79,entsoe.eu,false,
2023-03-12 19:00:00,Belgium,Belgium,BE,130.91,173.79,75.52,43.63,entsoe.eu,false,
2023-03-12 20:00:00,Belgium,Belgium,BE,134.12,179.55,74.4,41.81,entsoe.eu,false,
2023-03-12 21:00:00,Belgium,Belgium,BE,130.74,175.08,75.15,43.36,entsoe.eu,false,
2023-03-12 22:00:00,Belgium,Belgium,BE,131.1,175.77,75.09,43.5,entsoe.eu,false,
2023-03-12 23:00:00,Belgium,Belgium,BE,128.13,172.18,75.58,43.77,entsoe.eu,false,
2023-03-13 00:00:00,Belgium,Belgium,BE,130.49,174.81,75.48,43.82,entsoe.eu,false,
2023-03-13 01:00:00,Belgium,Belgium,BE,128.42,172.58,74.89,42.06,entsoe.eu,false,
2023-03-13 02:00:00,Belgium,Belgium,BE,128.71,172.56,74.98,41.96,entsoe.eu,false,
2023-03-13 03:00:00,Belgium,Belgium,BE,129.5,173.56,74.79,41.91,entsoe.eu,false,
2023-03-13 04:00:00,Belgium,Belgium,BE,128.72,172.44,75.25,43.1,entsoe.eu,false,
2023-03-13 05:00:00,Belgium,Belgium,BE,130.53,175.23,74.39,41.49,entsoe.eu,false,
2023-03-13 06:00:00,Belgium,Belgium,BE,132.81,177.75,74.13,41.35,entsoe.eu,false,
2023-03-13 07:00:00,Belgium,Belgium,BE,131.58,176.24,74.91,44.21,entsoe.eu,false,
2023-03-13 08:00:00,Belgium,Belgium,BE,124.25,168.32,76.58,47.65,entsoe.eu,false,
2023-03-13 09:00:00,Belgium,Belgium,BE,116.52,159.9,78.18,50.9,entsoe.eu,false,
2023-03-13 10:00:00,Belgium,Belgium,BE,109.72,152.56,79.04,52.14,entsoe.eu,false,
2023-03-13 11:00:00,Belgium,Belgium,BE,110.18,153.31,79.1,52.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-03-13 12:00:00,Belgium,Belgium,BE,107.85,150.99,79.09,51.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-03-13 13:00:00,Belgium,Belgium,BE,108.62,152.04,79.28,52.02,entsoe.eu,false,
2023-03-13 14:00:00,Belgium,Belgium,BE,104.7,147.27,79.63,51.4,entsoe.eu,false,
2023-03-13 15:00:00,Belgium,Belgium,BE,106.86,149.52,78.79,47.77,entsoe.eu,false,
2023-03-13 16:00:00,Belgium,Belgium,BE,116.59,158.81,77.39,43.44,entsoe.eu,false,
2023-03-13 17:00:00,Belgium,Belgium,BE,123.67,165.94,76.78,41.79,entsoe.eu,false,
2023-03-13 18:00:00,Belgium,Belgium,BE,120.5,162.54,76.87,41.84,entsoe.eu,false,
2023-03-13 19:00:00,Belgium,Belgium,BE,122.81,165.15,76.78,41.81,entsoe.eu,false,
2023-03-13 20:00:00,Belgium,Belgium,BE,123.08,165.31,76.95,41.92,entsoe.eu,false,
2023-03-13 21:00:00,Belgium,Belgium,BE,116.41,158.09,76.87,40.69,entsoe.eu,false,
2023-03-13 22:00:00,Belgium,Belgium,BE,126.21,169.97,75.32,40.71,entsoe.eu,false,
2023-03-13 23:00:00,Belgium,Belgium,BE,117.14,159.52,76.55,42.81,entsoe.eu,false,
2023-03-14 00:00:00,Belgium,Belgium,BE,115.56,157.4,76.88,42.49,entsoe.eu,false,
2023-03-14 01:00:00,Belgium,Belgium,BE,113.15,154.53,77.39,41.92,entsoe.eu,false,
2023-03-14 02:00:00,Belgium,Belgium,BE,107.63,147.83,78.53,42.03,entsoe.eu,false,
2023-03-14 03:00:00,Belgium,Belgium,BE,108.94,149.39,78.55,42.69,entsoe.eu,false,
2023-03-14 04:00:00,Belgium,Belgium,BE,115.51,156.99,77.89,41.67,entsoe.eu,false,
2023-03-14 05:00:00,Belgium,Belgium,BE,115.21,158.05,76.51,39.74,entsoe.eu,false,
2023-03-14 06:00:00,Belgium,Belgium,BE,125.29,168.97,75.79,40.66,entsoe.eu,false,
2023-03-14 07:00:00,Belgium,Belgium,BE,124.97,168.24,76.07,41.18,entsoe.eu,false,
2023-03-14 08:00:00,Belgium,Belgium,BE,126.97,171.3,75.74,40.82,entsoe.eu,false,
2023-03-14 09:00:00,Belgium,Belgium,BE,128.29,173.34,75.69,41.58,entsoe.eu,false,
2023-03-14 10:00:00,Belgium,Belgium,BE,117.13,160.47,77.29,41.74,entsoe.eu,false,
2023-03-14 11:00:00,Belgium,Belgium,BE,104.75,146.21,78.7,43.35,entsoe.eu,false,
2023-03-14 12:00:00,Belgium,Belgium,BE,112.87,156.32,77.34,41.31,entsoe.eu,false,
2023-03-14 13:00:00,Belgium,Belgium,BE,118.89,163.96,76.06,41.7,entsoe.eu,false,
2023-03-14 14:00:00,Belgium,Belgium,BE,131.41,180.17,72.44,33.61,entsoe.eu,false,
2023-03-14 15:00:00,Belgium,Belgium,BE,139.56,190.76,69.62,30.57,entsoe.eu,false,
2023-03-14 16:00:00,Belgium,Belgium,BE,149.77,203.13,67.62,30.42,entsoe.eu,false,
2023-03-14 17:00:00,Belgium,Belgium,BE,169.98,226.84,63.63,27.97,entsoe.eu,false,
2023-03-14 18:00:00,Belgium,Belgium,BE,181.03,239.41,61.71,27.25,entsoe.eu,false,
2023-03-14 19:00:00,Belgium,Belgium,BE,191.23,252.17,59.27,26.3,entsoe.eu,false,
2023-03-14 20:00:00,Belgium,Belgium,BE,200.94,263.17,58.31,25.17,entsoe.eu,false,
2023-03-14 21:00:00,Belgium,Belgium,BE,191.61,251.64,60.46,27.01,entsoe.eu,false,
2023-03-14 22:00:00,Belgium,Belgium,BE,180.56,237.88,63.0,29.7,entsoe.eu,false,
2023-03-14 23:00:00,Belgium,Belgium,BE,171.98,227.4,65.03,30.98,entsoe.eu,false,
2023-03-15 00:00:00,Belgium,Belgium,BE,176.18,232.0,64.57,31.31,entsoe.eu,false,
2023-03-15 01:00:00,Belgium,Belgium,BE,182.36,239.85,63.15,28.69,entsoe.eu,false,
2023-03-15 02:00:00,Belgium,Belgium,BE,181.63,239.3,63.01,26.12,entsoe.eu,false,
2023-03-15 03:00:00,Belgium,Belgium,BE,186.6,245.36,61.97,24.59,entsoe.eu,false,
2023-03-15 04:00:00,Belgium,Belgium,BE,201.25,264.44,57.67,19.47,entsoe.eu,false,
2023-03-15 05:00:00,Belgium,Belgium,BE,210.57,277.63,53.94,14.11,entsoe.eu,false,
2023-03-15 06:00:00,Belgium,Belgium,BE,217.71,287.67,51.1,13.41,entsoe.eu,false,
2023-03-15 07:00:00,Belgium,Belgium,BE,196.54,263.62,55.8,22.17,entsoe.eu,false,
2023-03-15 08:00:00,Belgium,Belgium,BE,170.91,234.85,60.42,29.8,entsoe.eu,false,
2023-03-15 09:00:00,Belgium,Belgium,BE,146.53,205.37,66.48,35.09,entsoe.eu,false,
2023-03-15 10:00:00,Belgium,Belgium,BE,111.25,163.95,73.68,42.37,entsoe.eu,false,
2023-03-15 11:00:00,Belgium,Belgium,BE,104.62,155.32,76.14,44.93,entsoe.eu,false,
2023-03-15 12:00:00,Belgium,Belgium,BE,104.47,155.11,75.94,43.73,entsoe.eu,false,
2023-03-15 13:00:00,Belgium,Belgium,BE,114.28,167.25,73.01,40.39,entsoe.eu,false,
2023-03-15 14:00:00,Belgium,Belgium,BE,132.46,187.39,70.28,36.13,entsoe.eu,false,
2023-03-15 15:00:00,Belgium,Belgium,BE,147.77,207.67,63.73,24.65,entsoe.eu,false,
2023-03-15 16:00:00,Belgium,Belgium,BE,188.55,255.34,54.83,14.84,entsoe.eu,false,
2023-03-15 17:00:00,Belgium,Belgium,BE,203.29,274.53,49.5,8.77,entsoe.eu,false,
2023-03-15 18:00:00,Belgium,Belgium,BE,210.49,283.06,47.94,9.34,entsoe.eu,false,
2023-03-15 19:00:00,Belgium,Belgium,BE,212.09,283.36,49.1,13.22,entsoe.eu,false,
2023-03-15 20:00:00,Belgium,Belgium,BE,190.4,255.29,55.1,18.33,entsoe.eu,false,
2023-03-15 21:00:00,Belgium,Belgium,BE,196.33,259.55,56.82,21.09,entsoe.eu,false,
2023-03-15 22:00:00,Belgium,Belgium,BE,183.01,242.57,60.29,23.9,entsoe.eu,false,
2023-03-15 23:00:00,Belgium,Belgium,BE,167.73,221.94,65.72,27.42,entsoe.eu,false,
2023-03-16 00:00:00,Belgium,Belgium,BE,138.28,187.04,70.45,33.34,entsoe.eu,false,
2023-03-16 01:00:00,Belgium,Belgium,BE,124.99,170.3,73.85,35.55,entsoe.eu,false,
2023-03-16 02:00:00,Belgium,Belgium,BE,107.39,150.25,76.5,37.47,entsoe.eu,false,
2023-03-16 03:00:00,Belgium,Belgium,BE,112.68,155.73,75.76,37.72,entsoe.eu,false,
2023-03-16 04:00:00,Belgium,Belgium,BE,116.62,160.72,74.87,37.57,entsoe.eu,false,
2023-03-16 05:00:00,Belgium,Belgium,BE,123.36,169.03,73.35,35.82,entsoe.eu,false,
2023-03-16 06:00:00,Belgium,Belgium,BE,121.52,166.46,73.85,38.45,entsoe.eu,false,
2023-03-16 07:00:00,Belgium,Belgium,BE,119.38,163.75,75.84,43.07,entsoe.eu,false,
2023-03-16 08:00:00,Belgium,Belgium,BE,106.58,149.84,78.38,47.93,entsoe.eu,false,
2023-03-16 09:00:00,Belgium,Belgium,BE,94.77,136.83,80.29,50.13,entsoe.eu,false,
2023-03-16 10:00:00,Belgium,Belgium,BE,96.18,138.45,81.0,51.69,entsoe.eu,false,
2023-03-16 11:00:00,Belgium,Belgium,BE,98.09,141.39,81.01,53.73,entsoe.eu,false,
2023-03-16 12:00:00,Belgium,Belgium,BE,95.1,138.25,81.28,53.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-03-16 13:00:00,Belgium,Belgium,BE,89.29,131.97,81.7,53.62,entsoe.eu,false,
2023-03-16 14:00:00,Belgium,Belgium,BE,94.7,137.63,80.48,51.14,entsoe.eu,false,
2023-03-16 15:00:00,Belgium,Belgium,BE,100.09,143.18,79.1,46.15,entsoe.eu,false,
2023-03-16 16:00:00,Belgium,Belgium,BE,113.93,158.42,76.13,39.65,entsoe.eu,false,
2023-03-16 17:00:00,Belgium,Belgium,BE,147.29,195.36,71.69,36.02,entsoe.eu,false,
2023-03-16 18:00:00,Belgium,Belgium,BE,146.7,194.26,71.67,38.33,entsoe.eu,false,
2023-03-16 19:00:00,Belgium,Belgium,BE,144.52,191.0,72.54,41.55,entsoe.eu,false,
2023-03-16 20:00:00,Belgium,Belgium,BE,138.99,185.02,72.99,42.06,entsoe.eu,false,
2023-03-16 21:00:00,Belgium,Belgium,BE,136.11,182.01,73.2,42.07,entsoe.eu,false,
2023-03-16 22:00:00,Belgium,Belgium,BE,134.6,180.02,73.89,42.73,entsoe.eu,false,
2023-03-16 23:00:00,Belgium,Belgium,BE,127.7,171.25,75.7,42.62,entsoe.eu,false,
2023-03-17 00:00:00,Belgium,Belgium,BE,126.58,169.57,76.33,43.24,entsoe.eu,false,
2023-03-17 01:00:00,Belgium,Belgium,BE,129.37,173.45,75.37,41.52,entsoe.eu,false,
2023-03-17 02:00:00,Belgium,Belgium,BE,128.49,173.38,74.8,38.33,entsoe.eu,false,
2023-03-17 03:00:00,Belgium,Belgium,BE,132.72,179.11,73.77,34.29,entsoe.eu,false,
2023-03-17 04:00:00,Belgium,Belgium,BE,142.49,191.58,71.28,29.74,entsoe.eu,false,
2023-03-17 05:00:00,Belgium,Belgium,BE,163.27,216.88,67.19,25.82,entsoe.eu,false,
2023-03-17 06:00:00,Belgium,Belgium,BE,164.68,219.13,66.66,27.71,entsoe.eu,false,
2023-03-17 07:00:00,Belgium,Belgium,BE,144.5,196.58,70.43,33.82,entsoe.eu,false,
2023-03-17 08:00:00,Belgium,Belgium,BE,123.96,173.85,73.94,38.48,entsoe.eu,false,
2023-03-17 09:00:00,Belgium,Belgium,BE,119.22,169.4,74.88,38.73,entsoe.eu,false,
2023-03-17 10:00:00,Belgium,Belgium,BE,95.3,141.39,80.02,42.7,entsoe.eu,false,
2023-03-17 11:00:00,Belgium,Belgium,BE,80.85,122.68,83.63,45.19,entsoe.eu,false,
2023-03-17 12:00:00,Belgium,Belgium,BE,76.1,116.28,84.36,43.05,entsoe.eu,false,
2023-03-17 13:00:00,Belgium,Belgium,BE,82.32,123.31,82.83,39.95,entsoe.eu,false,
2023-03-17 14:00:00,Belgium,Belgium,BE,99.82,141.32,80.22,34.72,entsoe.eu,false,
2023-03-17 15:00:00,Belgium,Belgium,BE,97.33,138.85,78.21,29.35,entsoe.eu,false,
2023-03-17 16:00:00,Belgium,Belgium,BE,135.54,183.05,71.86,25.87,entsoe.eu,false,
2023-03-17 17:00:00,Belgium,Belgium,BE,159.18,211.87,67.0,23.24,entsoe.eu,false,
2023-03-17 18:00:00,Belgium,Belgium,BE,157.91,212.31,65.74,23.48,entsoe.eu,false,
2023-03-17 19:00:00,Belgium,Belgium,BE,168.07,223.54,64.82,22.76,entsoe.eu,false,
2023-03-17 20:00:00,Belgium,Belgium,BE,158.07,210.21,68.36,23.52,entsoe.eu,false,
2023-03-17 21:00:00,Belgium,Belgium,BE,166.21,220.58,66.77,23.16,entsoe.eu,false,
2023-03-17 22:00:00,Belgium,Belgium,BE,172.99,229.27,65.26,22.42,entsoe.eu,false,
2023-03-17 23:00:00,Belgium,Belgium,BE,147.02,196.1,72.2,27.45,entsoe.eu,false,
2023-03-18 00:00:00,Belgium,Belgium,BE,144.27,192.81,73.37,26.08,entsoe.eu,false,
2023-03-18 01:00:00,Belgium,Belgium,BE,128.21,173.49,76.02,25.9,entsoe.eu,false,
2023-03-18 02:00:00,Belgium,Belgium,BE,122.77,167.29,76.34,24.39,entsoe.eu,false,
2023-03-18 03:00:00,Belgium,Belgium,BE,118.47,160.99,77.62,27.08,entsoe.eu,false,
2023-03-18 04:00:00,Belgium,Belgium,BE,112.81,154.71,78.25,27.14,entsoe.eu,false,
2023-03-18 05:00:00,Belgium,Belgium,BE,122.84,167.76,75.75,24.84,entsoe.eu,false,
2023-03-18 06:00:00,Belgium,Belgium,BE,109.33,152.42,77.78,27.74,entsoe.eu,false,
2023-03-18 07:00:00,Belgium,Belgium,BE,89.39,131.02,80.65,34.56,entsoe.eu,false,
2023-03-18 08:00:00,Belgium,Belgium,BE,78.68,119.76,82.51,39.78,entsoe.eu,false,
2023-03-18 09:00:00,Belgium,Belgium,BE,71.46,110.7,84.42,44.47,entsoe.eu,false,
2023-03-18 10:00:00,Belgium,Belgium,BE,69.21,107.49,85.1,44.39,entsoe.eu,false,
2023-03-18 11:00:00,Belgium,Belgium,BE,75.0,114.53,84.35,45.15,entsoe.eu,false,
2023-03-18 12:00:00,Belgium,Belgium,BE,66.86,105.23,85.87,46.43,entsoe.eu,false,
2023-03-18 13:00:00,Belgium,Belgium,BE,69.93,108.56,85.2,46.12,entsoe.eu,false,
2023-03-18 14:00:00,Belgium,Belgium,BE,82.49,122.97,81.94,40.27,entsoe.eu,false,
2023-03-18 15:00:00,Belgium,Belgium,BE,98.75,141.98,77.68,30.88,entsoe.eu,false,
2023-03-18 16:00:00,Belgium,Belgium,BE,116.17,162.92,72.86,24.2,entsoe.eu,false,
2023-03-18 17:00:00,Belgium,Belgium,BE,136.64,187.72,68.03,21.13,entsoe.eu,false,
2023-03-18 18:00:00,Belgium,Belgium,BE,159.58,216.16,63.33,19.44,entsoe.eu,false,
2023-03-18 19:00:00,Belgium,Belgium,BE,171.96,232.03,60.77,19.72,entsoe.eu,false,
2023-03-18 20:00:00,Belgium,Belgium,BE,178.1,239.35,59.86,21.59,entsoe.eu,false,
2023-03-18 21:00:00,Belgium,Belgium,BE,183.66,245.34,59.52,23.08,entsoe.eu,false,
2023-03-18 22:00:00,Belgium,Belgium,BE,180.8,241.11,60.81,24.79,entsoe.eu,false,
2023-03-18 23:00:00,Belgium,Belgium,BE,170.13,225.51,66.76,27.62,entsoe.eu,false,
2023-03-19 00:00:00,Belgium,Belgium,BE,150.6,201.44,71.34,29.01,entsoe.eu,false,
2023-03-19 01:00:00,Belgium,Belgium,BE,151.28,201.33,72.37,30.77,entsoe.eu,false,
2023-03-19 02:00:00,Belgium,Belgium,BE,133.75,181.49,74.42,27.38,entsoe.eu,false,
2023-03-19 03:00:00,Belgium,Belgium,BE,104.88,147.45,78.21,22.91,entsoe.eu,false,
2023-03-19 04:00:00,Belgium,Belgium,BE,93.3,134.36,79.0,19.09,entsoe.eu,false,
2023-03-19 05:00:00,Belgium,Belgium,BE,116.84,160.25,77.83,20.36,entsoe.eu,false,
2023-03-19 06:00:00,Belgium,Belgium,BE,121.75,167.08,76.39,22.86,entsoe.eu,false,
2023-03-19 07:00:00,Belgium,Belgium,BE,107.52,151.22,80.37,33.43,entsoe.eu,false,
2023-03-19 08:00:00,Belgium,Belgium,BE,98.6,141.9,82.1,41.64,entsoe.eu,false,
2023-03-19 09:00:00,Belgium,Belgium,BE,74.98,116.24,84.03,42.11,entsoe.eu,false,
2023-03-19 10:00:00,Belgium,Belgium,BE,78.3,120.41,83.05,39.94,entsoe.eu,false,
2023-03-19 11:00:00,Belgium,Belgium,BE,72.87,113.11,84.68,42.62,entsoe.eu,false,
2023-03-19 12:00:00,Belgium,Belgium,BE,71.11,110.18,85.91,42.77,entsoe.eu,false,
2023-03-19 13:00:00,Belgium,Belgium,BE,81.58,122.65,83.78,40.17,entsoe.eu,false,
2023-03-19 14:00:00,Belgium,Belgium,BE,86.28,128.86,80.7,32.85,entsoe.eu,false,
2023-03-19 15:00:00,Belgium,Belgium,BE,93.07,136.61,78.55,27.43,entsoe.eu,false,
2023-03-19 16:00:00,Belgium,Belgium,BE,124.34,173.87,71.24,19.56,entsoe.eu,false,
2023-03-19 17:00:00,Belgium,Belgium,BE,188.09,249.63,59.42,15.82,entsoe.eu,false,
2023-03-19 18:00:00,Belgium,Belgium,BE,176.23,240.42,56.79,11.61,entsoe.eu,false,
2023-03-19 19:00:00,Belgium,Belgium,BE,183.65,249.55,55.52,12.46,entsoe.eu,false,
2023-03-19 20:00:00,Belgium,Belgium,BE,202.27,272.34,52.05,11.65,entsoe.eu,false,
2023-03-19 21:00:00,Belgium,Belgium,BE,196.74,265.71,52.88,13.84,entsoe.eu,false,
2023-03-19 22:00:00,Belgium,Belgium,BE,200.35,269.44,52.55,15.3,entsoe.eu,false,
2023-03-19 23:00:00,Belgium,Belgium,BE,221.71,290.33,53.7,19.19,entsoe.eu,false,
2023-03-20 00:00:00,Belgium,Belgium,BE,211.77,277.89,55.84,23.49,entsoe.eu,false,
2023-03-20 01:00:00,Belgium,Belgium,BE,205.63,271.23,56.15,23.28,entsoe.eu,false,
2023-03-20 02:00:00,Belgium,Belgium,BE,197.36,261.32,57.38,24.52,entsoe.eu,false,
2023-03-20 03:00:00,Belgium,Belgium,BE,186.76,248.03,59.36,27.95,entsoe.eu,false,
2023-03-20 04:00:00,Belgium,Belgium,BE,187.07,247.64,60.2,28.4,entsoe.eu,false,
2023-03-20 05:00:00,Belgium,Belgium,BE,162.83,220.74,62.22,30.59,entsoe.eu,false,
2023-03-20 06:00:00,Belgium,Belgium,BE,170.2,229.94,60.45,30.8,entsoe.eu,false,
2023-03-20 07:00:00,Belgium,Belgium,BE,159.44,218.29,62.57,32.88,entsoe.eu,false,
2023-03-20 08:00:00,Belgium,Belgium,BE,163.72,222.08,63.79,36.36,entsoe.eu,false,
2023-03-20 09:00:00,Belgium,Belgium,BE,145.53,201.2,66.87,40.4,entsoe.eu,false,
2023-03-20 10:00:00,Belgium,Belgium,BE,129.79,180.95,71.76,45.56,entsoe.eu,false,
2023-03-20 11:00:00,Belgium,Belgium,BE,125.08,174.81,73.43,48.49,entsoe.eu,false,
2023-03-20 12:00:00,Belgium,Belgium,BE,134.53,185.24,71.71,46.58,entsoe.eu,false,
2023-03-20 13:00:00,Belgium,Belgium,BE,148.68,201.26,69.34,44.01,entsoe.eu,false,
2023-03-20 14:00:00,Belgium,Belgium,BE,151.5,204.98,68.32,40.91,entsoe.eu,false,
2023-03-20 15:00:00,Belgium,Belgium,BE,162.32,217.97,65.79,36.21,entsoe.eu,false,
2023-03-20 16:00:00,Belgium,Belgium,BE,178.65,238.26,61.24,31.12,entsoe.eu,false,
2023-03-20 17:00:00,Belgium,Belgium,BE,166.59,227.04,59.92,27.8,entsoe.eu,false,
2023-03-20 18:00:00,Belgium,Belgium,BE,189.92,256.07,55.29,23.9,entsoe.eu,false,
2023-03-20 19:00:00,Belgium,Belgium,BE,194.19,260.99,54.11,23.51,entsoe.eu,false,
2023-03-20 20:00:00,Belgium,Belgium,BE,191.79,255.29,56.97,25.58,entsoe.eu,false,
2023-03-20 21:00:00,Belgium,Belgium,BE,180.17,241.94,58.56,26.65,entsoe.eu,false,
2023-03-20 22:00:00,Belgium,Belgium,BE,183.9,244.84,59.59,27.67,entsoe.eu,false,
2023-03-20 23:00:00,Belgium,Belgium,BE,186.0,248.15,58.72,24.93,entsoe.eu,false,
2023-03-21 00:00:00,Belgium,Belgium,BE,181.93,244.74,58.16,22.27,entsoe.eu,false,
2023-03-21 01:00:00,Belgium,Belgium,BE,176.78,239.66,58.25,20.04,entsoe.eu,false,
2023-03-21 02:00:00,Belgium,Belgium,BE,179.0,242.82,57.43,18.95,entsoe.eu,false,
2023-03-21 03:00:00,Belgium,Belgium,BE,166.95,227.67,60.33,22.09,entsoe.eu,false,
2023-03-21 04:00:00,Belgium,Belgium,BE,167.51,228.35,59.88,20.46,entsoe.eu,false,
2023-03-21 05:00:00,Belgium,Belgium,BE,197.1,260.29,57.92,22.75,entsoe.eu,false,
2023-03-21 06:00:00,Belgium,Belgium,BE,186.37,249.54,57.67,23.17,entsoe.eu,false,
2023-03-21 07:00:00,Belgium,Belgium,BE,186.08,248.54,58.9,27.26,entsoe.eu,false,
2023-03-21 08:00:00,Belgium,Belgium,BE,180.5,242.12,60.7,32.0,entsoe.eu,false,
2023-03-21 09:00:00,Belgium,Belgium,BE,167.73,226.17,64.21,37.63,entsoe.eu,false,
2023-03-21 10:00:00,Belgium,Belgium,BE,159.74,216.35,66.44,39.54,entsoe.eu,false,
2023-03-21 11:00:00,Belgium,Belgium,BE,139.01,189.87,72.0,44.93,entsoe.eu,false,
2023-03-21 12:00:00,Belgium,Belgium,BE,139.97,191.17,71.87,44.43,entsoe.eu,false,
2023-03-21 13:00:00,Belgium,Belgium,BE,138.62,189.14,72.01,44.42,entsoe.eu,false,
2023-03-21 14:00:00,Belgium,Belgium,BE,138.36,187.92,72.24,42.72,entsoe.eu,false,
2023-03-21 15:00:00,Belgium,Belgium,BE,133.76,184.53,70.19,40.08,entsoe.eu,false,
2023-03-21 16:00:00,Belgium,Belgium,BE,143.77,197.22,66.56,34.5,entsoe.eu,false,
2023-03-21 17:00:00,Belgium,Belgium,BE,165.2,220.81,64.2,33.14,entsoe.eu,false,
2023-03-21 18:00:00,Belgium,Belgium,BE,161.29,216.71,63.99,33.87,entsoe.eu,false,
2023-03-21 19:00:00,Belgium,Belgium,BE,170.24,225.99,63.63,35.68,entsoe.eu,false,
2023-03-21 20:00:00,Belgium,Belgium,BE,150.24,203.04,66.21,36.51,entsoe.eu,false,
2023-03-21 21:00:00,Belgium,Belgium,BE,144.97,195.8,68.21,38.35,entsoe.eu,false,
2023-03-21 22:00:00,Belgium,Belgium,BE,138.39,187.46,69.95,38.73,entsoe.eu,false,
2023-03-21 23:00:00,Belgium,Belgium,BE,128.51,172.64,75.72,42.06,entsoe.eu,false,
2023-03-22 00:00:00,Belgium,Belgium,BE,125.21,168.6,76.7,42.14,entsoe.eu,false,
2023-03-22 01:00:00,Belgium,Belgium,BE,121.41,163.43,77.62,44.26,entsoe.eu,false,
2023-03-22 02:00:00,Belgium,Belgium,BE,112.36,152.97,77.98,44.16,entsoe.eu,false,
2023-03-22 03:00:00,Belgium,Belgium,BE,113.52,154.87,77.47,43.55,entsoe.eu,false,
2023-03-22 04:00:00,Belgium,Belgium,BE,113.17,154.66,77.51,44.18,entsoe.eu,false,
2023-03-22 05:00:00,Belgium,Belgium,BE,116.41,158.15,77.18,46.09,entsoe.eu,false,
2023-03-22 06:00:00,Belgium,Belgium,BE,129.36,172.44,76.52,46.46,entsoe.eu,false,
2023-03-22 07:00:00,Belgium,Belgium,BE,124.56,167.93,77.53,50.2,entsoe.eu,false,
2023-03-22 08:00:00,Belgium,Belgium,BE,115.22,157.78,78.7,53.06,entsoe.eu,false,
2023-03-22 09:00:00,Belgium,Belgium,BE,114.49,157.25,78.84,52.34,entsoe.eu,false,
2023-03-22 10:00:00,Belgium,Belgium,BE,113.44,155.95,79.15,52.77,entsoe.eu,false,
2023-03-22 11:00:00,Belgium,Belgium,BE,114.97,157.61,78.96,51.96,entsoe.eu,false,
2023-03-22 12:00:00,Belgium,Belgium,BE,113.31,154.11,79.47,49.1,entsoe.eu,false,
2023-03-22 13:00:00,Belgium,Belgium,BE,113.21,154.05,79.43,48.71,entsoe.eu,false,
2023-03-22 14:00:00,Belgium,Belgium,BE,110.45,150.64,79.9,47.83,entsoe.eu,false,
2023-03-22 15:00:00,Belgium,Belgium,BE,115.27,155.92,79.0,46.44,entsoe.eu,false,
2023-03-22 16:00:00,Belgium,Belgium,BE,120.67,162.7,77.24,44.27,entsoe.eu,false,
2023-03-22 17:00:00,Belgium,Belgium,BE,132.1,178.04,73.22,41.38,entsoe.eu,false,
2023-03-22 18:00:00,Belgium,Belgium,BE,159.19,208.82,69.83,41.32,entsoe.eu,false,
2023-03-22 19:00:00,Belgium,Belgium,BE,163.58,214.72,68.44,40.92,entsoe.eu,false,
2023-03-22 20:00:00,Belgium,Belgium,BE,153.4,202.24,70.79,42.92,entsoe.eu,false,
2023-03-22 21:00:00,Belgium,Belgium,BE,138.8,184.12,74.0,46.29,entsoe.eu,false,
2023-03-22 22:00:00,Belgium,Belgium,BE,132.07,176.1,75.67,47.03,entsoe.eu,false,
2023-03-22 23:00:00,Belgium,Belgium,BE,124.49,167.46,76.31,46.69,entsoe.eu,false,
2023-03-23 00:00:00,Belgium,Belgium,BE,126.37,169.64,76.72,47.65,entsoe.eu,false,
2023-03-23 01:00:00,Belgium,Belgium,BE,127.28,170.0,76.95,48.05,entsoe.eu,false,
2023-03-23 02:00:00,Belgium,Belgium,BE,123.45,165.76,77.2,47.13,entsoe.eu,false,
2023-03-23 03:00:00,Belgium,Belgium,BE,122.94,165.17,76.57,46.3,entsoe.eu,false,
